Folio Emetrix,REGIÓN,CIUDAD,ESTADO,GRUPO,CADENA,VOLT,Longitud,Latitud,Volt (burbuja),Folio más cercano,Distancia mín (km),Volt tienda cercana,Volt vs cercana,periodo
1923867,CENTRO,YURIRIA,GUANAJUATO,ABARROTERA CERANO,ABARROTERA CERANO,224.85,-101.124893,20.211809,224.85,1923866,1.022975656,224.85,0,20/07/2026-25/07/2026
1923868,CENTRO,URIANGATO,GUANAJUATO,BEDOLLA GUZMAN MA BEDOLLA,BEDOLLA GUZMAN MA BEDOLLA,238.5,-101.1896158,20.1473927,238.5,1923872,0.882334814,247.5,-9,20/07/2026-25/07/2026
1923871,CENTRO,URIANGATO,GUANAJUATO,ABARROTERA CERANO,ABARROTERA CERANO,262.5,-101.1819056,20.14360212,262.5,1923872,0.179108416,247.5,15,20/07/2026-25/07/2026
1923872,CENTRO,URIANGATO,GUANAJUATO,RANGEL GUZMAN ESTABAN ARTURO,RANGEL GUZMAN ESTABAN ARTURO,247.5,-101.183047,20.14239946,247.5,1923871,0.179108416,262.5,-15,20/07/2026-25/07/2026
1923873,CENTRO,URIANGATO,GUANAJUATO,BEDOLLA GUZMAN MA BEDOLLA,BEDOLLA GUZMAN MA BEDOLLA,238.5,-101.1791996,20.1335557,238.5,1923881,0.786368523,270,-31.5,20/07/2026-25/07/2026
1923874,CENTRO,URIANGATO,GUANAJUATO,ABARROTERA CERANO,ABARROTERA CERANO,262.5,-101.174449,20.12146,262.5,1923881,0.969600798,270,-7.5,20/07/2026-25/07/2026
1923876,CENTRO,MOROLEON,GUANAJUATO,BEDOLLA GUZMAN MA BEDOLLA,BEDOLLA GUZMAN MA BEDOLLA,238.5,-101.1888154,20.13543705,238.5,1923877,0.163343981,238.5,0,20/07/2026-25/07/2026
1923877,CENTRO,MOROLEON,GUANAJUATO,BEDOLLA GUZMAN MA BEDOLLA,BEDOLLA GUZMAN MA BEDOLLA,238.5,-101.1899113,20.13438864,238.5,1923876,0.163343981,238.5,0,20/07/2026-25/07/2026
1923878,CENTRO,MOROLEON,GUANAJUATO,RANGEL GUZMAN ESTABAN ARTURO,RANGEL GUZMAN ESTABAN ARTURO,253.5,-101.1881423,20.13405327,253.5,1923876,0.169155761,238.5,15,20/07/2026-25/07/2026
1923880,CENTRO,MOROLEON,GUANAJUATO,BEDOLLA GUZMAN MA BEDOLLA,BEDOLLA GUZMAN MA BEDOLLA,238.5,-101.1925699,20.12723815,238.5,1923882,0.378181739,238.5,0,20/07/2026-25/07/2026
1923881,CENTRO,MOROLEON,GUANAJUATO,ABARROTERA CERANO,ABARROTERA CERANO,270,-101.1817155,20.1268899,270,1924279,0.339374264,238.5,31.5,20/07/2026-25/07/2026
1923882,CENTRO,MOROLEON,GUANAJUATO,BEDOLLA GUZMAN MA BEDOLLA,BEDOLLA GUZMAN MA BEDOLLA,238.5,-101.1944282,20.12431872,238.5,1923880,0.378181739,238.5,0,20/07/2026-25/07/2026
1923883,CENTRO,VALLE DE SANTIAGO,GUANAJUATO,ABARROTERA CERANO,ABARROTERA CERANO,236.55,-101.2020932,20.3948708,236.55,1923885,1.173418427,236.1,0.45,20/07/2026-25/07/2026
1923884,CENTRO,VALLE DE SANTIAGO,GUANAJUATO,ABARROTERA CERANO,ABARROTERA CERANO,236.55,-101.1752075,20.39105838,236.55,1923885,1.668860158,236.1,0.45,20/07/2026-25/07/2026
1923885,CENTRO,VALLE DE SANTIAGO,GUANAJUATO,ABARROTERA CERANO,ABARROTERA CERANO,236.1,-101.1911595,20.39235443,236.1,1923883,1.173418427,236.55,-0.45,20/07/2026-25/07/2026
1923886,CENTRO,YURIRIA,GUANAJUATO,ABARROTERA CERANO,ABARROTERA CERANO,224.85,-101.3879021,20.10654502,224.85,1923889,0.332393221,243.15,-18.3,20/07/2026-25/07/2026
1923887,CENTRO,YURIRIA,GUANAJUATO,ABARROTERA CERANO,ABARROTERA CERANO,239.4,-101.3990572,20.09911265,239.4,1923886,1.428226131,224.85,14.55,20/07/2026-25/07/2026
1923889,CENTRO,PURUANDIRO,GUANAJUATO,ABARROTERA CERANO,ABARROTERA CERANO,243.15,-101.3895392,20.1091087,243.15,1923886,0.332393221,224.85,18.3,20/07/2026-25/07/2026
1923917,CENTRO,XILITLA,SAN LUIS POTOSI,AGRAZ NUÑO JOSE DE JESUS,AGRAZ NUÑO JOSE DE JESUS,270,-98.991742,21.385388,270,1923920,0.024343824,270,0,20/07/2026-25/07/2026
1923919,CENTRO,XILITLA,SAN LUIS POTOSI,AGRAZ NUÑO JOSE DE JESUS,AGRAZ NUÑO JOSE DE JESUS,270,-98.99009732,21.38495263,270,1923920,0.154535829,270,0,20/07/2026-25/07/2026
1923920,CENTRO,XILITLA,SAN LUIS POTOSI,AGRAZ NUÑO JOSE DE JESUS,AGRAZ NUÑO JOSE DE JESUS,270,-98.99155362,21.385257,270,1923917,0.024343824,270,0,20/07/2026-25/07/2026
1923964,NORTE,CD JUAREZ,CHIHUAHUA,ESPINO SANDERS,ESPINO SANDERS,259.8,-106.470597,31.719822,259.8,1923955,0.33067755,240,19.8,20/07/2026-25/07/2026
1923969,NORTE,CD JUAREZ,CHIHUAHUA,ESPINO VOY 1,ESPINO VOY 1,259.8,-106.4452959,31.6191464,259.8,1923974,0.058631905,259.8,0,20/07/2026-25/07/2026
1923970,NORTE,CD JUAREZ,CHIHUAHUA,ECONOMICA AERONAUTICA,ECONOMICA AERONAUTICA,300,-106.4415125,31.619985,300,1923974,0.336372681,259.8,40.2,20/07/2026-25/07/2026
1923974,NORTE,CD JUAREZ,CHIHUAHUA,ESPINO VOY 3,ESPINO VOY 3,259.8,-106.4447975,31.6188335,259.8,1923969,0.058631905,259.8,0,20/07/2026-25/07/2026
1923976,NORTE,JUÁREZ,NUEVO LEON,MARTINEZ TORRES ADAN HUGO,MARTINEZ TORRES ADAN HUGO,312,-100.1402262,25.61625014,312,1923689,1.394646441,354,-42,20/07/2026-25/07/2026
1923990,SUR,OCOSINGO,CHIAPAS,CENTROS COMERCIALES ABARRTOTERA BELEM CHIAPAS,CENTROS COMERCIALES ABARRTOTERA BELEM CHIAPAS,232.95,-92.0922,16.9135,232.95,1923993,0.468683711,232.95,0,20/07/2026-25/07/2026
1923991,SUR,OCOSINGO,CHIAPAS,CENTROS COMERCIALES ABARRTOTERA BELEM CHIAPAS,CENTROS COMERCIALES ABARRTOTERA BELEM CHIAPAS,232.95,-92.091466,16.90765349,232.95,1923993,0.331817622,232.95,0,20/07/2026-25/07/2026
1923992,SUR,OCOSINGO,CHIAPAS,CENTROS COMERCIALES ABARRTOTERA BELEM CHIAPAS,CENTROS COMERCIALES ABARRTOTERA BELEM CHIAPAS,232.95,-92.08645747,16.90776209,232.95,1923993,0.424742178,232.95,0,20/07/2026-25/07/2026
1923993,SUR,OCOSINGO,CHIAPAS,CENTROS COMERCIALES ABARRTOTERA BELEM CHIAPAS,CENTROS COMERCIALES ABARRTOTERA BELEM CHIAPAS,232.95,-92.0896378,16.9100712,232.95,1923991,0.331817622,232.95,0,20/07/2026-25/07/2026
1923994,SUR,TONALÁ,CHIAPAS,FLORES VAZQUEZ REGULO,FLORES VAZQUEZ REGULO,264,-93.75114815,16.08990251,264,1923995,0.134533869,264,0,20/07/2026-25/07/2026
1923995,SUR,TONALÁ,CHIAPAS,FLORES VAZQUEZ REGULO,FLORES VAZQUEZ REGULO,264,-93.750906,16.0887152,264,1923994,0.134533869,264,0,20/07/2026-25/07/2026
1923996,SUR,TONALÁ,CHIAPAS,FLORES VAZQUEZ REGULO,FLORES VAZQUEZ REGULO,264,-93.7526858,16.0870832,264,1923997,0.209003072,264,0,20/07/2026-25/07/2026
1923997,SUR,TONALÁ,CHIAPAS,FLORES VAZQUEZ REGULO,FLORES VAZQUEZ REGULO,264,-93.7536397,16.0887242,264,153897,0.057445505,257.25,6.75,20/07/2026-25/07/2026
1923998,SUR,ARRIAGA,CHIAPAS,FLORES VAZQUEZ REGULO,FLORES VAZQUEZ REGULO,255.15,-93.8996445,16.23460311,255.15,153861,0.034290178,264,-8.85,20/07/2026-25/07/2026
1923999,SUR,ARRIAGA,CHIAPAS,FLORES VAZQUEZ REGULO,FLORES VAZQUEZ REGULO,264,-93.9012712,16.2336173,264,1924000,0,264,0,20/07/2026-25/07/2026
1924000,SUR,ARRIAGA,CHIAPAS,FLORES VAZQUEZ REGULO,FLORES VAZQUEZ REGULO,264,-93.9012712,16.2336173,264,1923999,0,264,0,20/07/2026-25/07/2026
1924001,SUR,ARRIAGA,CHIAPAS,FLORES VAZQUEZ REGULO,FLORES VAZQUEZ REGULO,264,-93.90109289,16.23351226,264,1923999,0.022334222,264,0,20/07/2026-25/07/2026
1924021,SUR,SAN CRISTOBAL,CHIAPAS,CESAR SANTIZ,CESAR SANTIZ,300,-92.63608,16.744204,300,1923470,0.146798491,255,45,20/07/2026-25/07/2026
1924022,SUR,SAN CRISTOBAL,CHIAPAS,CESAR SANTIZ,CESAR SANTIZ,315,-92.63727552,16.74343538,315,1924021,0.153328853,300,15,20/07/2026-25/07/2026
1924023,SUR,PALENQUE,CHIAPAS,CANDIDO GUTIERREZ GOMEZ (AB HERNANDEZ ),CANDIDO GUTIERREZ GOMEZ (AB HERNANDEZ ),232.95,-91.988772,17.512876,232.95,1923478,0.155398006,243.9,-10.95,20/07/2026-25/07/2026
1924025,SUR,VILLAHERMOSA,TABASCO,LOGI COMER PRO SA DE CV,LOGI COMER PRO SA DE CV,300,-92.965408,17.992767,300,1923486,0.041440644,300,0,20/07/2026-25/07/2026
1924029,CENTRO,IZTAPALAPA,CDMX,GPO MAYORISTA S TIENDAS,GRUPO MAYORISTA S TIENDAS,229.95,-99.0935698,19.3757558,229.95,154134,0.045901781,229.95,0,20/07/2026-25/07/2026
1924031,CENTRO,IZTAPALAPA,CDMX,CEDA,CEDA,228.9,-99.0927111,19.3756138,228.9,154134,0.045970942,229.95,-1.05,20/07/2026-25/07/2026
1924038,CENTRO,TLALNEPANTLA,EDO MEX,CALI BEBIDAS,CALI BEBIDAS,219,-99.18938346,19.54764646,219,1923340,0.122404406,219.9,-0.9,20/07/2026-25/07/2026
1924040,CENTRO,ECATEPEC,EDO MEX,CEDA,CEDA,249,-99.0015628,19.6168353,249,1923272,0.041070792,229.95,19.05,20/07/2026-25/07/2026
1924056,NORTE,JUÁREZ,NUEVO LEON,MAS BODEGA,MAS BODEGA,300,-100.0999118,25.66448149,300,153693,2.158077796,291,9,20/07/2026-25/07/2026
1924067,NORTE,CHIHUAHUA,CHIHUAHUA,DUERO,DUERO,253.5,-106.1228879,28.6956854,253.5,154750,0.326062616,238.5,15,20/07/2026-25/07/2026
1924069,NORTE,JUAREZ,CHIHUAHUA,MERZA,MERZA,274.65,-106.4494223,31.6147182,274.65,1923969,0.628587169,259.8,14.85,20/07/2026-25/07/2026
1924070,CENTRO,MORELIA,MICHOACÁN,DUERO,DUERO,270.9,-101.1675937,19.71540534,270.9,1923405,0.158092414,233.55,37.35,20/07/2026-25/07/2026
1924071,CENTRO,MORELIA,MICHOACÁN,DUERO,DUERO,307.5,-101.1809971,19.70654971,307.5,1923380,0.639699857,238.5,69,20/07/2026-25/07/2026
1924072,CENTRO,MORELIA,MICHOACÁN,DUERO,DUERO,277.35,-101.2038648,19.70778651,277.35,1923391,1.535748565,277.5,-0.15,20/07/2026-25/07/2026
1924074,CENTRO,CDMX,CDMX,DUERO,DUERO,249.75,-103.2998178,20.6684489,249.75,1924075,0.114404479,249.75,0,20/07/2026-25/07/2026
1924075,NORTE,GUADALAJARA,JALISCO,DUERO,DUERO,249.75,-103.3009135,20.6685359,249.75,1924074,0.114404479,249.75,0,20/07/2026-25/07/2026
1924076,NORTE,GUADALAJARA,JALISCO,DUERO,DUERO,307.5,-103.3659408,20.6831974,307.5,154644,3.991027712,225,82.5,20/07/2026-25/07/2026
1924085,NORTE,APODACA,NUEVO LEON,DISTRIBUIDORA SUMERCA,DISTRIBUIDORA SUMERCA,307.5,-100.1575225,25.7366691,307.5,1923418,3.151114343,307.5,0,20/07/2026-25/07/2026
1924089,NORTE,JUÁREZ,NUEVO LEON,DISTRIBUIDORA SUMERCA,DISTRIBUIDORA SUMERCA,307.5,-100.127941,25.665668,307.5,1923694,0.355503994,354,-46.5,20/07/2026-25/07/2026
1924091,NORTE,MONTERREY,NUEVO LEON,DISTRIBUIDORA SUMERCA,DISTRIBUIDORA SUMERCA,307.5,-100.38638,25.780801,307.5,153698,0.623407965,300,7.5,20/07/2026-25/07/2026
1924095,NORTE,JUÁREZ,NUEVO LEON,DISTRIBUIDORA SUMERCA,DISTRIBUIDORA SUMERCA,307.5,-100.1112305,25.6232135,307.5,1924083,1.148327057,307.5,0,20/07/2026-25/07/2026
1924097,NORTE,MONTERREY,NUEVO LEON,DISTRIBUIDORA SUMERCA,DISTRIBUIDORA SUMERCA,307.5,-100.30207,25.66914,307.5,153699,7.016722103,300,7.5,20/07/2026-25/07/2026
1924102,NORTE,GUADALAJARA,JALISCO,DUERO,DUERO,307.5,-103.279584,20.650641,307.5,1924103,0.168760811,307.5,0,20/07/2026-25/07/2026
1924103,NORTE,GUADALAJARA,JALISCO,DUERO,DUERO,307.5,-103.281094,20.651195,307.5,1924102,0.168760811,307.5,0,20/07/2026-25/07/2026
1924104,NORTE,GUADALAJARA,JALISCO,DUERO,DUERO,307.5,-103.3236114,20.6749118,307.5,1924502,2.364219115,243,64.5,20/07/2026-25/07/2026
1924114,CENTRO,MORELIA,MICHOACÁN,DUERO,DUERO,307.5,-101.1731198,19.70252277,307.5,1924071,0.938354946,307.5,0,20/07/2026-25/07/2026
1924115,CENTRO,MORELIA,MICHOACÁN,DUERO,DUERO,307.5,-101.153858,19.709734,307.5,1923379,0.381773138,238.5,69,20/07/2026-25/07/2026
1924116,CENTRO,MORELIA,MICHOACÁN,DUERO,DUERO,307.5,-101.218559,19.710417,307.5,1923395,0.65821328,277.5,30,20/07/2026-25/07/2026
1924117,CENTRO,MORELIA,MICHOACÁN,DUERO,DUERO,307.5,-101.2308645,19.6875046,307.5,1923392,1.691735356,234,73.5,20/07/2026-25/07/2026
1924131,SUR,OAXACA,OAXACA,CEDA,CEDA,297.6,-96.73407137,17.05653492,297.6,153688,0.069122481,271.5,26.1,20/07/2026-25/07/2026
1924134,CENTRO,IZTAPALAPA,CDMX,CEDA,CENTRAL DE ABASTOS,229.95,-99.0909968,19.3764102,229.95,1923305,0.046425205,229.95,0,20/07/2026-25/07/2026
1924135,CENTRO,IZTAPALAPA,CDMX,CEDA,CENTRAL DE ABASTOS,229.95,-99.094408,19.376552,229.95,1923287,0.058984623,232.95,-3,20/07/2026-25/07/2026
1924268,CENTRO,IZTAPALAPA,CDMX,ANICETOS,LOS ANICETOS,229.95,-99.092006,19.375714,229.95,1923284,0.062993344,228.9,1.05,20/07/2026-25/07/2026
1924269,CENTRO,IZTAPALAPA,CDMX,ANICETOS,LOS ANICETOS,230.1,-99.0908606,19.3802676,230.1,1923300,0.187445557,229.95,0.15,20/07/2026-25/07/2026
1924276,SUR,OAXACA,OAXACA,MINI ABASTOS,MINI ABASTOS,277.5,-96.734671,17.058374,277.5,1924131,0.214200647,297.6,-20.1,20/07/2026-25/07/2026
1924277,SUR,OAXACA,OAXACA,MINI ABASTOS,MINI ABASTOS,277.5,-96.732327,17.0568467,277.5,153688,0.153206394,271.5,6,20/07/2026-25/07/2026
1924279,CENTRO,MOROLEON,GUANAJUATO,RANGEL GUZMAN ESTABAN ARTURO,RANGEL GUZMAN ESTABAN ARTURO,238.5,-101.1848477,20.1260738,238.5,1923881,0.339374264,270,-31.5,20/07/2026-25/07/2026
1924281,NORTE,TLAJOMULCO,JALISCO,SUPER MERCADOS DE ZAPOPAN,SUPER MERCADOS DE ZAPOPAN,250.5,-103.378433,20.526749,250.5,1924508,1.957185074,250.5,0,20/07/2026-25/07/2026
1924293,CENTRO,GUSTAVO A. MADERO,CDMX,CONSUMO Z,CONSUMO Z,277.5,-99.104125,19.462845,277.5,1924297,2.481761415,277.5,0,20/07/2026-25/07/2026
1924294,CENTRO,GUSTAVO A. MADERO,CDMX,CONSUMO Z,CONSUMO Z,277.5,-99.0723148,19.4855764,277.5,1924296,2.347568776,304.05,-26.55,20/07/2026-25/07/2026
1924296,CENTRO,NEZAHUALCOYOTL,EDO MEX,CONSUMO Z,CONSUMO Z,304.05,-99.053913,19.473545,304.05,1924294,2.347568776,277.5,26.55,20/07/2026-25/07/2026
1924297,CENTRO,CUAUHTEMOC,CDMX,CONSUMO Z,CONSUMO Z,277.5,-99.127663,19.460478,277.5,1924293,2.481761415,277.5,0,20/07/2026-25/07/2026
1924298,CENTRO,IZTAPALAPA,CDMX,SUPER TIENDAZZ,SUPER TIENDAZZ,233.55,-99.0241003,19.344599,233.55,1923732,0.027336915,232.5,1.05,20/07/2026-25/07/2026
1924299,CENTRO,CHICOLOAPAN,EDO MEX,CONSUMO Z,CONSUMO Z,270,-98.9227032,19.419019,270,1923315,0.054735448,300,-30,20/07/2026-25/07/2026
1924300,CENTRO,CUERNAVACA,MORELOS,ABARROTERA FUENTES,ABARROTERA FUENTES,229.05,-99.2328889,18.92795441,229.05,1923851,1.831554258,262.35,-33.3,20/07/2026-25/07/2026
1924496,CENTRO,TULANCINGO,HIDALGO,CARLOS JUÁREZ,CARLOS JUÁREZ,222.75,-98.3628379,20.0952521,222.75,1924498,1.857485584,248.25,-25.5,20/07/2026-25/07/2026
1924498,CENTRO,TULANCINGO,HIDALGO,CARLOS JUÁREZ,CARLOS JUÁREZ,248.25,-98.37124243,20.08052981,248.25,1924496,1.857485584,222.75,25.5,20/07/2026-25/07/2026
1924506,NORTE,SAN PEDRO TLAQUEPAQUE,JALISCO,SUPER MERCADOS DE ZAPOPAN,SUPER MERCADOS DE ZAPOPAN,250.5,-103.2856646,20.61123511,250.5,154587,4.308558185,307.5,-57,20/07/2026-25/07/2026
1924507,NORTE,TLAJOMULCO,JALISCO,SUPER MERCADOS DE ZAPOPAN,SUPER MERCADOS DE ZAPOPAN,250.5,-103.3978036,20.5297564,250.5,1924508,1.656609396,250.5,0,20/07/2026-25/07/2026
1924508,NORTE,TLAJOMULCO,JALISCO,SUPER MERCADOS DE ZAPOPAN,SUPER MERCADOS DE ZAPOPAN,250.5,-103.3929488,20.5155689,250.5,1924507,1.656609396,250.5,0,20/07/2026-25/07/2026
1924509,NORTE,TLAJOMULCO,JALISCO,SUPER MERCADOS DE ZAPOPAN,SUPER MERCADOS DE ZAPOPAN,250.5,-103.365869,20.502236,250.5,1924281,3.023510514,250.5,0,20/07/2026-25/07/2026
1924510,NORTE,TLAJOMULCO,JALISCO,SUPER MERCADOS DE ZAPOPAN,SUPER MERCADOS DE ZAPOPAN,250.5,-103.3361481,20.51264566,250.5,1924509,3.304717511,250.5,0,20/07/2026-25/07/2026
1924511,NORTE,ZAPOPAN,JALISCO,SUPER MERCADOS DE ZAPOPAN,SUPER MERCADOS DE ZAPOPAN,246,-103.3694797,20.7280319,246,1923823,0.00500463,246,0,20/07/2026-25/07/2026
1924531,SUR,HUEJUTLA,VERACRUZ,MEGABASA,MEGABASA,292.5,-98.41589838,21.14460251,292.5,1924534,0.288169119,292.5,0,20/07/2026-25/07/2026
1924534,SUR,HUEJUTLA,VERACRUZ,MEGABASA,MEGABASA,292.5,-98.417142,21.142285,292.5,1924531,0.288169119,292.5,0,20/07/2026-25/07/2026
1930180,NORTE,TIJUANA,BAJA CALIFORNIA SUR,CEDA,DULFI,269.85,-117.0382887,32.53120371,269.85,1930181,1.195809944,269.85,0,20/07/2026-25/07/2026
1930181,NORTE,TIJUANA,BAJA CALIFORNIA SUR,CEDA,DULFI,269.85,-117.0257351,32.5292979,269.85,1930194,0.923196982,245.85,24,20/07/2026-25/07/2026
1930182,NORTE,TIJUANA,BAJA CALIFORNIA SUR,CEDA,DULCERIA LA CANASTA,246,-116.9520993,32.48962593,246,1930178,0.861372056,269.85,-23.85,20/07/2026-25/07/2026
1930183,NORTE,TIJUANA,BAJA CALIFORNIA SUR,CEDA,DULFI,269.85,-116.9584001,32.4957922,269.85,1930184,0.794557788,269.85,0,20/07/2026-25/07/2026
1930184,NORTE,TIJUANA,BAJA CALIFORNIA SUR,CEDA,DULFI,269.85,-116.9667969,32.49674274,269.85,1930183,0.794557788,269.85,0,20/07/2026-25/07/2026
1930185,NORTE,TIJUANA,BAJA CALIFORNIA SUR,CEDA,DULFI,269.85,-116.9786478,32.50498288,269.85,1930184,1.440381993,269.85,0,20/07/2026-25/07/2026
1930186,NORTE,TIJUANA,BAJA CALIFORNIA SUR,CEDA,DULFI,269.85,-116.8979088,32.5008548,269.85,1930187,0.43857502,246,23.85,20/07/2026-25/07/2026
1930187,NORTE,TIJUANA,BAJA CALIFORNIA SUR,CEDA,DULCERIA LA CANASTA,246,-116.8935488,32.50228159,246,1930186,0.43857502,269.85,-23.85,20/07/2026-25/07/2026
1930188,NORTE,TIJUANA,BAJA CALIFORNIA SUR,CEDA,DULFI,269.85,-116.882525,32.49160019,269.85,1930187,1.574656082,246,23.85,20/07/2026-25/07/2026
1930189,NORTE,TIJUANA,BAJA CALIFORNIA SUR,CEDA,DULCERIA LA CANASTA,315,-116.8609138,32.4750476,315,1930190,1.451746817,269.85,45.15,20/07/2026-25/07/2026
1930190,NORTE,TIJUANA,BAJA CALIFORNIA SUR,CEDA,DULFI,269.85,-116.8469264,32.46946158,269.85,1930189,1.451746817,315,-45.15,20/07/2026-25/07/2026
1930191,NORTE,TIJUANA,BAJA CALIFORNIA SUR,CEDA,DULCERIA LA CANASTA,360,-116.8375073,32.45519739,360,1930190,1.815668381,269.85,90.15,20/07/2026-25/07/2026
1930192,NORTE,TIJUANA,BAJA CALIFORNIA SUR,CEDA,DULFI,269.85,-116.8491355,32.48500197,269.85,1930189,1.563911834,315,-45.15,20/07/2026-25/07/2026
1930194,NORTE,TIJUANA,BAJA CALIFORNIA SUR,CEDA,MEGA DULCES,245.85,-117.0204859,32.52227346,245.85,1930181,0.923196982,269.85,-24,20/07/2026-25/07/2026
1930195,NORTE,TIJUANA,BAJA CALIFORNIA SUR,CEDA,DULCERIA LA CANASTA,246,-116.864329,32.50427394,246,1930198,1.163791425,269.85,-23.85,20/07/2026-25/07/2026
1930196,NORTE,TIJUANA,BAJA CALIFORNIA SUR,CEDA,DULCERIA LA CANASTA,246,-116.8716851,32.51356267,246,1930198,1.231775798,269.85,-23.85,20/07/2026-25/07/2026
1930197,NORTE,TIJUANA,BAJA CALIFORNIA SUR,CEDA,DULCERIA LA CANASTA,315,-116.8881591,32.5136877,315,1930187,1.365293278,246,69,20/07/2026-25/07/2026
1930198,NORTE,TIJUANA,BAJA CALIFORNIA SUR,CEDA,DULFI,269.85,-116.8585485,32.51353563,269.85,1930195,1.163791425,246,23.85,20/07/2026-25/07/2026
1930200,SUR,TUXTLA,CHIAPAS,CEDA,ABARROTES UNIDOS DE CHIAPAS S.A DE C.V,221.5,-93.0674564,16.74344339,221.5,1923442,0.061823802,217,4.5,20/07/2026-25/07/2026
1930201,SUR,TUXTLA,CHIAPAS,CEDA,PEDRO MIRANDA FIGUEROA,221.5,-93.0678686,16.7449116,221.5,1923441,0.037459765,220,1.5,20/07/2026-25/07/2026
1930202,SUR,TUXTLA,CHIAPAS,CEDA,DAMIAN ESQUINCA NOE,216.3,-93.068481,16.744286,216.3,1923441,0.08535169,220,-3.7,20/07/2026-25/07/2026
1930211,NORTE,CHIHUAHUA,CHIHUAHUA,ABASTECEDORA COMERCIAL DE PARRAL,ABASTECEDORA COMERCIAL DE PARRAL,238.5,-106.080758,28.63850695,238.5,154161,5.147578853,240,-1.5,20/07/2026-25/07/2026
1930233,CENTRO,CHICOLOAPAN,EDO MEX,CEDA,CEDA,300,-98.91886,19.41917,300,1923313,0.128332544,300,0,20/07/2026-25/07/2026
1948409,CENTRO,QUERETARO,QUERETARO,LA FAVORITA QUERETANA,LA FAVORITA QUERETANA,253.2,#N/D,#N/D,253.2,Sin coordenadas,,,,20/07/2026-25/07/2026
1948410,CENTRO,QUERETARO,QUERETARO,LA FAVORITA QUERETANA,LA FAVORITA QUERETANA,253.2,#N/D,#N/D,253.2,Sin coordenadas,,,,20/07/2026-25/07/2026
1948411,CENTRO,QUERETARO,QUERETARO,LA FAVORITA QUERETANA,LA FAVORITA QUERETANA,253.2,#N/D,#N/D,253.2,Sin coordenadas,,,,20/07/2026-25/07/2026
1948412,CENTRO,QUERETARO,QUERETARO,LA FAVORITA QUERETANA,LA FAVORITA QUERETANA,246.45,#N/D,#N/D,246.45,Sin coordenadas,,,,20/07/2026-25/07/2026
1948413,CENTRO,QUERETARO,QUERETARO,LA FAVORITA QUERETANA,LA FAVORITA QUERETANA,255,#N/D,#N/D,255,Sin coordenadas,,,,20/07/2026-25/07/2026
1948443,NORTE,NOGALES,SONORA,"ECONOMAX, S.A. DE C.V.","ECONOMAX, S.A. DE C.V.",268.5,#N/D,#N/D,268.5,Sin coordenadas,,,,20/07/2026-25/07/2026
1948444,NORTE,NOGALES,SONORA,"ECONOMAX, S.A. DE C.V.","ECONOMAX, S.A. DE C.V.",268.5,#N/D,#N/D,268.5,Sin coordenadas,,,,20/07/2026-25/07/2026
1948445,NORTE,NOGALES,SONORA,"ECONOMAX, S.A. DE C.V.","ECONOMAX, S.A. DE C.V.",268.5,#N/D,#N/D,268.5,Sin coordenadas,,,,20/07/2026-25/07/2026
1948446,NORTE,NOGALES,SONORA,"ECONOMAX, S.A. DE C.V.","ECONOMAX, S.A. DE C.V.",268.5,#N/D,#N/D,268.5,Sin coordenadas,,,,20/07/2026-25/07/2026
1948447,NORTE,NOGALES,SONORA,"ECONOMAX, S.A. DE C.V.","ECONOMAX, S.A. DE C.V.",268.5,#N/D,#N/D,268.5,Sin coordenadas,,,,20/07/2026-25/07/2026
1948448,NORTE,NOGALES,SONORA,"ECONOMAX, S.A. DE C.V.","ECONOMAX, S.A. DE C.V.",268.5,#N/D,#N/D,268.5,Sin coordenadas,,,,20/07/2026-25/07/2026
1948449,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY S.A. DE C.V.,292.5,#N/D,#N/D,292.5,Sin coordenadas,,,,20/07/2026-25/07/2026
1948451,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY S.A. DE C.V.,292.5,#N/D,#N/D,292.5,Sin coordenadas,,,,20/07/2026-25/07/2026
1948452,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY S.A. DE C.V.,292.5,#N/D,#N/D,292.5,Sin coordenadas,,,,20/07/2026-25/07/2026
1948453,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY S.A. DE C.V.,292.5,#N/D,#N/D,292.5,Sin coordenadas,,,,20/07/2026-25/07/2026
1948455,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY S.A. DE C.V.,292.5,#N/D,#N/D,292.5,Sin coordenadas,,,,20/07/2026-25/07/2026
1948456,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY S.A. DE C.V.,285,#N/D,#N/D,285,Sin coordenadas,,,,20/07/2026-25/07/2026
1948457,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY S.A. DE C.V.,292.5,#N/D,#N/D,292.5,Sin coordenadas,,,,20/07/2026-25/07/2026
1948459,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY S.A. DE C.V.,292.5,#N/D,#N/D,292.5,Sin coordenadas,,,,20/07/2026-25/07/2026
